"","quad","year","trackID","Group","Grazing","area.t0","logsize","survives","area.t1"
"4586","q25",49,18,"bb1","No",353.584951,5.86812377046867,1,591.465941
"4587","q25",49,18,NA,NA,NA,NA,0,NA
"4588","q25",49,18,NA,NA,NA,NA,1,NA
"4589","q25",49,18,NA,NA,NA,NA,1,NA
"4590","q25",49,56,NA,NA,NA,NA,1,NA
"4591","q25",49,18,NA,NA,NA,NA,1,NA
"4592","q25",49,18,NA,NA,NA,NA,1,NA
"4593","q25",49,18,NA,NA,NA,NA,1,NA
"4594","q25",49,18,NA,NA,NA,NA,1,NA
"4595","q25",49,18,NA,NA,NA,NA,1,NA
"4596","q25",49,18,NA,NA,NA,NA,0,NA
"4597","q25",49,18,NA,NA,NA,NA,1,NA
"4598","q25",49,18,NA,NA,NA,NA,1,NA
"4599","q25",49,18,NA,NA,NA,NA,0,NA
"4600","q25",49,18,NA,NA,NA,NA,1,NA
"4601","q25",49,18,NA,NA,NA,NA,1,NA
"4602","q25",49,18,NA,NA,NA,NA,1,NA
"4603","q25",49,57,"bb1","No",9.649634,2.26691998717049,1,12.381746
"4604","q25",49,18,NA,NA,NA,NA,1,NA
"4605","q25",49,18,NA,NA,NA,NA,0,NA
"4606","q25",49,18,NA,NA,NA,NA,0,NA
"4607","q25",49,18,NA,NA,NA,NA,1,NA
"4608","q25",49,18,NA,NA,NA,NA,1,NA
"4609","q25",49,19,"bb1","No",20.312129,3.01121819530777,1,23.464754
"4610","q25",49,18,NA,NA,NA,NA,1,NA
"4611","q25",49,18,NA,NA,NA,NA,1,NA
"4612","q25",49,19,NA,NA,NA,NA,0,NA
"4613","q25",49,19,NA,NA,NA,NA,1,NA
"4614","q25",49,18,NA,NA,NA,NA,1,NA
"4615","q25",49,64,"bb1","No",12.55971,2.53049407160152,1,9.434471
"4616","q25",49,18,NA,NA,NA,NA,1,NA
"4617","q25",49,24,NA,NA,NA,NA,1,NA
"4618","q25",49,24,NA,NA,NA,NA,1,NA
"4619","q25",49,65,"bb1","No",5.891166,1.77345394072003,1,7.065401
"4620","q25",49,24,NA,NA,NA,NA,1,NA
"4621","q25",49,27,NA,NA,NA,NA,1,NA
"4622","q25",49,27,NA,NA,NA,NA,1,NA
"4623","q25",49,27,NA,NA,NA,NA,1,NA
"4624","q25",49,27,"bb1","No",26.006104,3.25833127969827,1,61.555466
"4625","q25",49,62,"bb1","No",5.329272,1.67321464348327,1,9.042027
"4626","q25",49,24,"bb1","No",24.694659,3.206586985434,1,42.526715
"4627","q25",50,18,NA,NA,NA,NA,1,NA
"4628","q25",50,18,NA,NA,NA,NA,1,NA
"4629","q25",50,52,NA,NA,NA,NA,0,NA
"4630","q25",50,53,"bb1","No",12.869589,2.55486708636618,1,30.13658
"4631","q25",50,53,NA,NA,NA,NA,1,NA
"4632","q25",50,18,NA,NA,NA,NA,0,NA
"4633","q25",50,54,"bb1","No",8.149213,2.09792135817295,1,21.17682
"4634","q25",50,18,NA,NA,NA,NA,1,NA
"4635","q25",50,54,NA,NA,NA,NA,1,NA
"4636","q25",50,52,NA,NA,NA,NA,0,NA
"4637","q25",50,52,NA,NA,NA,NA,1,NA
"4638","q25",50,18,NA,NA,NA,NA,0,NA
"4639","q25",50,52,NA,NA,NA,NA,0,NA
"4640","q25",50,52,"bb1","No",28.742463,3.35837557635259,1,41.414951
"4641","q25",50,18,NA,NA,NA,NA,0,NA
"4642","q25",50,18,NA,NA,NA,NA,0,NA
"4643","q25",50,18,NA,NA,NA,NA,1,NA
"4644","q25",50,18,NA,NA,NA,NA,1,NA
"4645","q25",50,18,NA,NA,NA,NA,1,NA
"4646","q25",50,18,NA,NA,NA,NA,1,NA
"4647","q25",50,18,"bb1","No",591.465941,6.38260410103364,1,644.058795
"4648","q25",50,18,NA,NA,NA,NA,0,NA
"4649","q25",50,18,NA,NA,NA,NA,1,NA
"4650","q25",50,18,NA,NA,NA,NA,0,NA
"4651","q25",50,18,NA,NA,NA,NA,0,NA
"4652","q25",50,18,NA,NA,NA,NA,1,NA
"4653","q25",50,56,"bb1","No",9.563905,2.25799611646435,1,9.097763
"4654","q25",50,18,NA,NA,NA,NA,0,NA
"4655","q25",50,18,NA,NA,NA,NA,1,NA
"4656","q25",50,18,NA,NA,NA,NA,1,NA
"4657","q25",50,18,NA,NA,NA,NA,1,NA
"4658","q25",50,18,NA,NA,NA,NA,0,NA
"4659","q25",50,18,NA,NA,NA,NA,0,NA
"4660","q25",50,18,NA,NA,NA,NA,0,NA
"4661","q25",50,56,NA,NA,NA,NA,0,NA
"4662","q25",50,18,NA,NA,NA,NA,1,NA
"4663","q25",50,18,NA,NA,NA,NA,1,NA
"4664","q25",50,18,NA,NA,NA,NA,1,NA
"4665","q25",50,18,NA,NA,NA,NA,1,NA
"4666","q25",50,57,NA,NA,NA,NA,0,NA
"4667","q25",50,18,NA,NA,NA,NA,1,NA
"4668","q25",50,18,NA,NA,NA,NA,0,NA
"4669","q25",50,18,NA,NA,NA,NA,1,NA
"4670","q25",50,18,NA,NA,NA,NA,1,NA
"4671","q25",50,18,NA,NA,NA,NA,1,NA
"4672","q25",50,18,NA,NA,NA,NA,0,NA
"4673","q25",50,18,NA,NA,NA,NA,1,NA
"4674","q25",50,18,NA,NA,NA,NA,0,NA
"4675","q25",50,18,NA,NA,NA,NA,0,NA
"4676","q25",50,18,NA,NA,NA,NA,1,NA
"4677","q25",50,18,NA,NA,NA,NA,1,NA
"4678","q25",50,18,NA,NA,NA,NA,0,NA
"4679","q25",50,18,NA,NA,NA,NA,0,NA
"4680","q25",50,18,NA,NA,NA,NA,1,NA
"4681","q25",50,57,NA,NA,NA,NA,0,NA
"4682","q25",50,57,NA,NA,NA,NA,0,NA
"4683","q25",50,64,"bb1","No",9.434471,2.24437010941612,1,13.41131
"4684","q25",50,19,NA,NA,NA,NA,1,NA
"4685","q25",50,18,NA,NA,NA,NA,0,NA
"4686","q25",50,18,NA,NA,NA,NA,1,NA
"4687","q25",50,18,NA,NA,NA,NA,1,NA
"4688","q25",50,18,NA,NA,NA,NA,0,NA
"4689","q25",50,19,"bb1","No",23.464754,3.1554994654923,0,4.378392
"4690","q25",50,18,NA,NA,NA,NA,0,NA
"4691","q25",50,18,NA,NA,NA,NA,0,NA
"4692","q25",50,18,NA,NA,NA,NA,1,NA
"4693","q25",50,18,NA,NA,NA,NA,0,NA
"4694","q25",50,18,NA,NA,NA,NA,1,NA
"4695","q25",50,18,NA,NA,NA,NA,1,NA
"4696","q25",50,24,NA,NA,NA,NA,1,NA
"4697","q25",50,5,"bb1","No",3.287659,1.19017576135334,1,6.503646
"4698","q25",50,24,NA,NA,NA,NA,0,NA
"4699","q25",50,24,NA,NA,NA,NA,1,NA
"4700","q25",50,59,NA,NA,NA,NA,0,NA
"4701","q25",50,59,"bb1","No",14.094308,2.64577102793695,1,27.806779
"4702","q25",50,60,NA,NA,NA,NA,0,NA
"4703","q25",50,65,NA,NA,NA,NA,0,NA
"4704","q25",50,51,"bb1","No",24.84826,3.21278772997039,1,11.19006
"4705","q25",50,24,NA,NA,NA,NA,1,NA
"4706","q25",50,60,"bb1","No",6.263445,1.83473035323059,1,8.084159
"4707","q25",50,65,"bb1","No",7.065401,1.95520977319528,1,4.737422
"4708","q25",50,61,"bb1","No",10.53739,2.35492988436483,0,4.358174
"4709","q25",50,66,"bb1","No",3.640878,1.29222486135369,1,3.479487
"4710","q25",50,61,NA,NA,NA,NA,1,NA
"4711","q25",50,27,NA,NA,NA,NA,1,NA
"4712","q25",50,67,NA,NA,NA,NA,0,NA
"4713","q25",50,27,NA,NA,NA,NA,0,NA
"4714","q25",50,24,NA,NA,NA,NA,1,NA
"4715","q25",50,27,NA,NA,NA,NA,1,NA
"4716","q25",50,27,NA,NA,NA,NA,1,NA
"4717","q25",50,24,NA,NA,NA,NA,0,NA
"4718","q25",50,24,"bb1","No",42.526715,3.75013246668683,1,45.746471
"4719","q25",50,27,NA,NA,NA,NA,1,NA
"4720","q25",50,27,NA,NA,NA,NA,0,NA
"4721","q25",50,62,"bb1","No",9.042027,2.20188337493298,1,8.966673
"4722","q25",50,68,"bb1","No",6.6008,1.887190853808,1,13.26241
"4723","q25",50,27,"bb1","No",61.555466,4.11993865453636,0,68.814742
"4724","q25",51,18,"bb1","No",644.058795,6.46779001852093,1,513.572152
"4725","q25",51,18,NA,NA,NA,NA,0,NA
"4726","q25",51,53,NA,NA,NA,NA,0,NA
"4727","q25",51,53,NA,NA,NA,NA,0,NA
"4728","q25",51,18,NA,NA,NA,NA,1,NA
"4729","q25",51,53,NA,NA,NA,NA,0,NA
"4730","q25",51,18,NA,NA,NA,NA,1,NA
"4731","q25",51,54,"bb1","No",21.17682,3.05290718725782,1,32.060672
"4732","q25",51,53,NA,NA,NA,NA,0,NA
"4733","q25",51,18,NA,NA,NA,NA,0,NA
"4734","q25",51,52,NA,NA,NA,NA,1,NA
"4735","q25",51,18,NA,NA,NA,NA,0,NA
"4736","q25",51,52,NA,NA,NA,NA,0,NA
"4737","q25",51,18,NA,NA,NA,NA,1,NA
"4738","q25",51,52,"bb1","No",41.414951,3.72364195090332,1,55.29192
"4739","q25",51,18,NA,NA,NA,NA,1,NA
"4740","q25",51,18,NA,NA,NA,NA,1,NA
"4741","q25",51,18,NA,NA,NA,NA,0,NA
"4742","q25",51,18,NA,NA,NA,NA,0,NA
"4743","q25",51,18,NA,NA,NA,NA,0,NA
"4744","q25",51,18,NA,NA,NA,NA,1,NA
"4745","q25",51,18,NA,NA,NA,NA,1,NA
"4746","q25",51,18,NA,NA,NA,NA,1,NA
"4747","q25",51,18,NA,NA,NA,NA,0,NA
"4748","q25",51,18,NA,NA,NA,NA,1,NA
"4749","q25",51,18,NA,NA,NA,NA,0,NA
"4750","q25",51,18,NA,NA,NA,NA,0,NA
"4751","q25",51,18,NA,NA,NA,NA,0,NA
"4752","q25",51,56,NA,NA,NA,NA,0,NA
"4753","q25",51,18,NA,NA,NA,NA,1,NA
"4754","q25",51,56,NA,NA,NA,NA,0,NA
"4755","q25",51,18,NA,NA,NA,NA,0,NA
"4756","q25",51,18,NA,NA,NA,NA,1,NA
"4757","q25",51,18,NA,NA,NA,NA,0,NA
"4758","q25",51,56,NA,NA,NA,NA,0,NA
"4759","q25",51,18,NA,NA,NA,NA,1,NA
"4760","q25",51,18,NA,NA,NA,NA,1,NA
"4761","q25",51,18,NA,NA,NA,NA,0,NA
"4762","q25",51,18,NA,NA,NA,NA,0,NA
"4763","q25",51,18,NA,NA,NA,NA,1,NA
"4764","q25",51,18,NA,NA,NA,NA,1,NA
"4765","q25",51,18,NA,NA,NA,NA,0,NA
"4766","q25",51,18,NA,NA,NA,NA,0,NA
"4767","q25",51,18,NA,NA,NA,NA,1,NA
"4768","q25",51,18,NA,NA,NA,NA,0,NA
"4769","q25",51,18,NA,NA,NA,NA,1,NA
"4770","q25",51,18,NA,NA,NA,NA,1,NA
"4771","q25",51,18,NA,NA,NA,NA,0,NA
"4772","q25",51,18,NA,NA,NA,NA,1,NA
"4773","q25",51,18,NA,NA,NA,NA,0,NA
"4774","q25",51,18,NA,NA,NA,NA,1,NA
"4775","q25",51,18,NA,NA,NA,NA,0,NA
"4776","q25",51,18,NA,NA,NA,NA,1,NA
"4777","q25",51,64,NA,NA,NA,NA,0,NA
"4778","q25",51,18,NA,NA,NA,NA,1,NA
"4779","q25",51,18,NA,NA,NA,NA,1,NA
"4780","q25",51,18,NA,NA,NA,NA,0,NA
"4781","q25",51,19,"bb1","No",4.378392,1.47668153369443,1,24.772716
"4782","q25",51,18,NA,NA,NA,NA,1,NA
"4783","q25",51,18,NA,NA,NA,NA,1,NA
"4784","q25",51,18,NA,NA,NA,NA,1,NA
"4785","q25",51,24,NA,NA,NA,NA,0,NA
"4786","q25",51,18,NA,NA,NA,NA,1,NA
"4787","q25",51,64,"bb1","No",13.41131,2.59609838081472,1,8.31619
"4788","q25",51,24,NA,NA,NA,NA,0,NA
"4789","q25",51,18,NA,NA,NA,NA,0,NA
"4790","q25",51,24,NA,NA,NA,NA,1,NA
"4791","q25",51,59,NA,NA,NA,NA,1,NA
"4792","q25",51,24,NA,NA,NA,NA,1,NA
"4793","q25",51,24,NA,NA,NA,NA,0,NA
"4794","q25",51,5,"bb1","No",6.503646,1.87236294271997,1,8.262852
"4795","q25",51,59,"bb1","No",27.806779,3.32527983989114,1,17.103239
"4796","q25",51,24,NA,NA,NA,NA,0,NA
"4797","q25",51,24,"bb1","No",45.746471,3.82311465213433,0,48.405294
"4798","q25",51,69,"bb1","No",3.583761,1.27641280762127,1,13.242011
"4799","q25",51,65,NA,NA,NA,NA,1,NA
"4800","q25",51,60,"bb1","No",8.084159,2.0899064678289,1,1.844297
"4801","q25",51,70,"bb1","No",5.458902,1.69724767063262,1,18.580473
"4802","q25",51,66,NA,NA,NA,NA,0,NA
"4803","q25",51,51,"bb1","No",11.19006,2.41502588423975,1,18.695276
"4804","q25",51,61,"bb1","No",4.358174,1.47205316229721,1,8.224746
"4805","q25",51,27,NA,NA,NA,NA,1,NA
"4806","q25",51,27,NA,NA,NA,NA,0,NA
"4807","q25",51,27,NA,NA,NA,NA,1,NA
"4808","q25",51,27,NA,NA,NA,NA,0,NA
"4809","q25",51,27,NA,NA,NA,NA,1,NA
"4810","q25",51,27,NA,NA,NA,NA,1,NA
"4811","q25",51,27,NA,NA,NA,NA,0,NA
"4812","q25",51,27,NA,NA,NA,NA,0,NA
"4813","q25",51,24,NA,NA,NA,NA,1,NA
"4814","q25",51,27,"bb1","No",68.814742,4.23141799524188,1,81.296433
"4815","q25",51,71,"bb1","No",6.389989,1.85473254694821,1,17.600538
"4816","q25",51,62,"bb1","No",8.966673,2.19351470425914,1,29.616065
"4817","q25",51,68,"bb1","No",13.26241,2.58493371786618,1,6.483024
"4818","q25",52,18,"bb1","No",513.572152,6.24139052972193,1,524.796288
"4819","q25",52,18,NA,NA,NA,NA,0,NA
"4820","q25",52,52,NA,NA,NA,NA,0,NA
"4821","q25",52,54,"bb1","No",32.060672,3.46763010766042,0,17.239828
"4822","q25",52,18,NA,NA,NA,NA,0,NA
"4823","q25",52,18,NA,NA,NA,NA,1,NA
"4824","q25",52,18,NA,NA,NA,NA,0,NA
"4825","q25",52,18,NA,NA,NA,NA,0,NA
"4826","q25",52,54,NA,NA,NA,NA,1,NA
"4827","q25",52,18,NA,NA,NA,NA,1,NA
"4828","q25",52,52,NA,NA,NA,NA,0,NA
"4829","q25",52,18,NA,NA,NA,NA,0,NA
"4830","q25",52,52,NA,NA,NA,NA,0,NA
"4831","q25",52,52,NA,NA,NA,NA,1,NA
"4832","q25",52,18,NA,NA,NA,NA,1,NA
"4833","q25",52,52,NA,NA,NA,NA,0,NA
"4834","q25",52,52,NA,NA,NA,NA,0,NA
"4835","q25",52,54,NA,NA,NA,NA,0,NA
"4836","q25",52,52,NA,NA,NA,NA,0,NA
"4837","q25",52,52,NA,NA,NA,NA,0,NA
"4838","q25",52,18,NA,NA,NA,NA,1,NA
"4839","q25",52,18,NA,NA,NA,NA,0,NA
"4840","q25",52,18,NA,NA,NA,NA,1,NA
"4841","q25",52,18,NA,NA,NA,NA,0,NA
"4842","q25",52,18,NA,NA,NA,NA,0,NA
"4843","q25",52,18,NA,NA,NA,NA,0,NA
"4844","q25",52,18,NA,NA,NA,NA,0,NA
"4845","q25",52,18,NA,NA,NA,NA,1,NA
"4846","q25",52,18,NA,NA,NA,NA,0,NA
"4847","q25",52,18,NA,NA,NA,NA,1,NA
"4848","q25",52,18,NA,NA,NA,NA,0,NA
"4849","q25",52,18,NA,NA,NA,NA,0,NA
"4850","q25",52,18,NA,NA,NA,NA,0,NA
"4851","q25",52,18,NA,NA,NA,NA,1,NA
"4852","q25",52,18,NA,NA,NA,NA,0,NA
"4853","q25",52,18,NA,NA,NA,NA,0,NA
"4854","q25",52,18,NA,NA,NA,NA,1,NA
"4855","q25",52,18,NA,NA,NA,NA,0,NA
"4856","q25",52,18,NA,NA,NA,NA,0,NA
"4857","q25",52,18,NA,NA,NA,NA,0,NA
"4858","q25",52,18,NA,NA,NA,NA,0,NA
"4859","q25",52,18,NA,NA,NA,NA,0,NA
"4860","q25",52,18,NA,NA,NA,NA,0,NA
"4861","q25",52,18,NA,NA,NA,NA,0,NA
"4862","q25",52,18,NA,NA,NA,NA,1,NA
"4863","q25",52,18,NA,NA,NA,NA,0,NA
"4864","q25",52,18,NA,NA,NA,NA,1,NA
"4865","q25",52,18,NA,NA,NA,NA,0,NA
"4866","q25",52,18,NA,NA,NA,NA,0,NA
"4867","q25",52,18,NA,NA,NA,NA,1,NA
"4868","q25",52,18,NA,NA,NA,NA,0,NA
"4869","q25",52,18,NA,NA,NA,NA,0,NA
"4870","q25",52,18,NA,NA,NA,NA,1,NA
"4871","q25",52,19,NA,NA,NA,NA,0,NA
"4872","q25",52,18,NA,NA,NA,NA,0,NA
"4873","q25",52,18,NA,NA,NA,NA,0,NA
"4874","q25",52,18,NA,NA,NA,NA,0,NA
"4875","q25",52,18,NA,NA,NA,NA,1,NA
"4876","q25",52,19,NA,NA,NA,NA,1,NA
"4877","q25",52,18,NA,NA,NA,NA,0,NA
"4878","q25",52,18,NA,NA,NA,NA,0,NA
"4879","q25",52,18,NA,NA,NA,NA,0,NA
"4880","q25",52,19,NA,NA,NA,NA,0,NA
"4881","q25",52,18,NA,NA,NA,NA,0,NA
"4882","q25",52,18,NA,NA,NA,NA,0,NA
"4883","q25",52,18,NA,NA,NA,NA,0,NA
"4884","q25",52,18,NA,NA,NA,NA,1,NA
"4885","q25",52,18,NA,NA,NA,NA,0,NA
"4886","q25",52,19,"bb1","No",24.772716,3.20974288625895,0,30.10259
"4887","q25",52,64,"bb1","No",8.31619,2.11820421725761,1,12.02344
"4888","q25",52,18,NA,NA,NA,NA,0,NA
"4889","q25",52,24,NA,NA,NA,NA,0,NA
"4890","q25",52,18,NA,NA,NA,NA,0,NA
"4891","q25",52,18,NA,NA,NA,NA,0,NA
"4892","q25",52,24,NA,NA,NA,NA,0,NA
"4893","q25",52,24,NA,NA,NA,NA,0,NA
"4894","q25",52,59,NA,NA,NA,NA,0,NA
"4895","q25",52,5,"bb1","No",8.262852,2.11176980638836,1,13.80923
"4896","q25",52,59,NA,NA,NA,NA,1,NA
"4897","q25",52,24,NA,NA,NA,NA,0,NA
"4898","q25",52,59,NA,NA,NA,NA,0,NA
"4899","q25",52,72,NA,NA,NA,NA,0,NA
"4900","q25",52,59,NA,NA,NA,NA,0,NA
"4901","q25",52,59,NA,NA,NA,NA,0,NA
"4902","q25",52,69,NA,NA,NA,NA,0,NA
"4903","q25",52,60,"bb1","No",1.844297,0.612098175071889,1,21.628007
"4904","q25",52,69,NA,NA,NA,NA,0,NA
"4905","q25",52,69,NA,NA,NA,NA,0,NA
"4906","q25",52,61,NA,NA,NA,NA,1,NA
"4907","q25",52,27,NA,NA,NA,NA,0,NA
"4908","q25",52,69,NA,NA,NA,NA,0,NA
"4909","q25",52,51,NA,NA,NA,NA,0,NA
"4910","q25",52,70,NA,NA,NA,NA,1,NA
"4911","q25",52,70,NA,NA,NA,NA,0,NA
"4912","q25",52,73,NA,NA,NA,NA,0,NA
"4913","q25",52,70,NA,NA,NA,NA,0,NA
"4914","q25",52,27,NA,NA,NA,NA,1,NA
"4915","q25",52,74,NA,NA,NA,NA,1,NA
"4916","q25",52,27,NA,NA,NA,NA,0,NA
"4917","q25",52,51,NA,NA,NA,NA,1,NA
"4918","q25",52,75,NA,NA,NA,NA,0,NA
"4919","q25",52,27,NA,NA,NA,NA,1,NA
"4920","q25",52,62,NA,NA,NA,NA,0,NA
"4921","q25",52,27,NA,NA,NA,NA,1,NA
"4922","q25",52,24,NA,NA,NA,NA,0,NA
"4923","q25",52,71,NA,NA,NA,NA,1,NA
"4924","q25",52,27,NA,NA,NA,NA,0,NA
"4925","q25",52,27,NA,NA,NA,NA,1,NA
"4926","q25",52,27,NA,NA,NA,NA,0,NA
"4927","q25",52,62,NA,NA,NA,NA,0,NA
"4928","q25",52,27,NA,NA,NA,NA,0,NA
"4929","q25",52,27,NA,NA,NA,NA,0,NA
"4930","q25",52,62,NA,NA,NA,NA,1,NA
"4931","q25",52,71,NA,NA,NA,NA,1,NA
"4932","q25",52,24,NA,NA,NA,NA,0,NA
"4933","q25",52,27,"bb1","No",81.296433,4.3981021410525,0,75.732966
"4934","q25",52,71,"bb1","No",17.600538,2.86792946975873,1,35.086417
"4935","q25",52,68,"bb1","No",6.483024,1.86918706817583,1,65.09319
"4936","q25",52,62,"bb1","No",29.616065,3.38831695058832,0,82.576692
"4937","q25",52,24,NA,NA,NA,NA,0,NA
"4938","q25",52,24,NA,NA,NA,NA,0,NA
"4939","q25",52,76,NA,NA,NA,NA,0,NA
"4940","q25",53,18,"bb1","No",524.796288,6.26301016443413,1,634.8620341
"4941","q25",53,18,NA,NA,NA,NA,0,NA
"4942","q25",53,54,"bb1","No",17.239828,2.84722228838763,1,31.68332
"4943","q25",53,18,NA,NA,NA,NA,1,NA
"4944","q25",53,18,NA,NA,NA,NA,0,NA
"4945","q25",53,54,NA,NA,NA,NA,1,NA
"4946","q25",53,18,NA,NA,NA,NA,0,NA
"4947","q25",53,18,NA,NA,NA,NA,1,NA
"4948","q25",53,18,NA,NA,NA,NA,0,NA
"4949","q25",53,18,NA,NA,NA,NA,1,NA
"4950","q25",53,18,NA,NA,NA,NA,0,NA
"4951","q25",53,18,NA,NA,NA,NA,1,NA
"4952","q25",53,18,NA,NA,NA,NA,1,NA
"4953","q25",53,18,NA,NA,NA,NA,0,NA
"4954","q25",53,18,NA,NA,NA,NA,0,NA
"4955","q25",53,18,NA,NA,NA,NA,1,NA
"4956","q25",53,18,NA,NA,NA,NA,1,NA
"4957","q25",53,18,NA,NA,NA,NA,1,NA
"4958","q25",53,18,NA,NA,NA,NA,0,NA
"4959","q25",53,18,NA,NA,NA,NA,1,NA
"4960","q25",53,18,NA,NA,NA,NA,0,NA
"4961","q25",53,18,NA,NA,NA,NA,1,NA
"4962","q25",53,18,NA,NA,NA,NA,1,NA
"4963","q25",53,18,NA,NA,NA,NA,0,NA
"4964","q25",53,18,NA,NA,NA,NA,1,NA
"4965","q25",53,18,NA,NA,NA,NA,0,NA
"4966","q25",53,18,NA,NA,NA,NA,1,NA
"4967","q25",53,18,NA,NA,NA,NA,1,NA
"4968","q25",53,18,NA,NA,NA,NA,0,NA
"4969","q25",53,18,NA,NA,NA,NA,1,NA
"4970","q25",53,18,NA,NA,NA,NA,0,NA
"4971","q25",53,18,NA,NA,NA,NA,0,NA
"4972","q25",53,19,NA,NA,NA,NA,0,NA
"4973","q25",53,18,NA,NA,NA,NA,0,NA
"4974","q25",53,64,"bb1","No",12.02344,2.48685807784647,1,35.343526
"4975","q25",53,5,NA,NA,NA,NA,0,NA
"4976","q25",53,60,NA,NA,NA,NA,1,NA
"4977","q25",53,65,NA,NA,NA,NA,0,NA
"4978","q25",53,60,"bb1","No",21.628007,3.07398909517423,0,35.41784
"4979","q25",53,27,NA,NA,NA,NA,1,NA
"4980","q25",53,71,NA,NA,NA,NA,0,NA
"4981","q25",53,27,NA,NA,NA,NA,1,NA
"4982","q25",53,27,NA,NA,NA,NA,1,NA
"4983","q25",53,27,NA,NA,NA,NA,0,NA
"4984","q25",53,27,NA,NA,NA,NA,0,NA
"4985","q25",53,27,"bb1","No",75.732966,4.32721354781501,1,58.712728
"4986","q25",53,71,NA,NA,NA,NA,0,NA
"4987","q25",53,68,"bb1","No",65.09319,4.17581993544776,1,20.181463
"4988","q25",53,62,NA,NA,NA,NA,0,NA
"4989","q25",53,71,"bb1","No",35.086417,3.55781407551873,1,51.43372
"4990","q25",53,62,"bb1","No",82.576692,4.41372746153014,1,21.6356497
"4991","q25",53,62,NA,NA,NA,NA,1,NA
"4992","q25",54,18,"bb1","No",634.8620341,6.45340770615248,0,806.88291
"4993","q25",54,18,NA,NA,NA,NA,1,NA
"4994","q25",54,77,"bb1","No",6.844507,1.92344643277188,1,17.58286
"4995","q25",54,78,"bb1","No",19.01859,2.94541692187718,1,27.5866
"4996","q25",54,54,NA,NA,NA,NA,0,NA
"4997","q25",54,52,NA,NA,NA,NA,0,NA
"4998","q25",54,18,NA,NA,NA,NA,0,NA
"4999","q25",54,54,NA,NA,NA,NA,0,NA
"5000","q25",54,54,NA,NA,NA,NA,1,NA
"5001","q25",54,18,NA,NA,NA,NA,0,NA
"5002","q25",54,18,NA,NA,NA,NA,0,NA
"5003","q25",54,18,NA,NA,NA,NA,0,NA
"5004","q25",54,79,NA,NA,NA,NA,0,NA
"5005","q25",54,18,NA,NA,NA,NA,0,NA
"5006","q25",54,18,NA,NA,NA,NA,0,NA
"5007","q25",54,18,NA,NA,NA,NA,1,NA
"5008","q25",54,18,NA,NA,NA,NA,1,NA
"5009","q25",54,18,NA,NA,NA,NA,0,NA
"5010","q25",54,18,NA,NA,NA,NA,0,NA
"5011","q25",54,18,NA,NA,NA,NA,0,NA
"5012","q25",54,18,NA,NA,NA,NA,1,NA
"5013","q25",54,18,NA,NA,NA,NA,0,NA
"5014","q25",54,18,NA,NA,NA,NA,0,NA
"5015","q25",54,18,NA,NA,NA,NA,0,NA
"5016","q25",54,18,NA,NA,NA,NA,0,NA
"5017","q25",54,18,NA,NA,NA,NA,1,NA
"5018","q25",54,18,NA,NA,NA,NA,0,NA
"5019","q25",54,18,NA,NA,NA,NA,0,NA
"5020","q25",54,18,NA,NA,NA,NA,0,NA
"5021","q25",54,18,NA,NA,NA,NA,0,NA
"5022","q25",54,18,NA,NA,NA,NA,1,NA
"5023","q25",54,18,NA,NA,NA,NA,0,NA
"5024","q25",54,18,NA,NA,NA,NA,0,NA
"5025","q25",54,18,NA,NA,NA,NA,0,NA
"5026","q25",54,80,NA,NA,NA,NA,0,NA
"5027","q25",54,18,NA,NA,NA,NA,0,NA
"5028","q25",54,18,NA,NA,NA,NA,0,NA
"5029","q25",54,18,NA,NA,NA,NA,1,NA
"5030","q25",54,64,NA,NA,NA,NA,0,NA
"5031","q25",54,59,NA,NA,NA,NA,0,NA
"5032","q25",54,64,NA,NA,NA,NA,0,NA
"5033","q25",54,61,"bb1","No",25.11609,3.22350867661859,1,11.35658
"5034","q25",54,60,NA,NA,NA,NA,1,NA
"5035","q25",54,60,"bb1","No",35.41784,3.56721564799941,1,41.7577
"5036","q25",54,70,NA,NA,NA,NA,0,NA
"5037","q25",54,51,NA,NA,NA,NA,0,NA
"5038","q25",54,27,NA,NA,NA,NA,0,NA
"5039","q25",54,74,NA,NA,NA,NA,0,NA
"5040","q25",54,27,NA,NA,NA,NA,0,NA
"5041","q25",54,27,NA,NA,NA,NA,0,NA
"5042","q25",54,71,"bb1","No",51.43372,3.94029398849517,1,79.58875
"5043","q25",54,71,NA,NA,NA,NA,0,NA
"5044","q25",54,27,NA,NA,NA,NA,0,NA
"5045","q25",54,62,NA,NA,NA,NA,0,NA
"5046","q25",54,62,NA,NA,NA,NA,0,NA
"5047","q25",54,68,NA,NA,NA,NA,1,NA
"5048","q25",54,62,NA,NA,NA,NA,0,NA
"5049","q25",54,68,NA,NA,NA,NA,0,NA
"5050","q25",54,27,NA,NA,NA,NA,1,NA
"5051","q25",55,18,"bb1","No",806.88291,6.69317856480615,1,229.88214
"5052","q25",55,78,NA,NA,NA,NA,0,NA
"5053","q25",55,77,"bb1","No",17.58286,2.86692456389445,1,88.31351
"5054","q25",55,18,NA,NA,NA,NA,0,NA
"5055","q25",55,18,NA,NA,NA,NA,1,NA
"5056","q25",55,18,NA,NA,NA,NA,1,NA
"5057","q25",55,18,NA,NA,NA,NA,0,NA
"5058","q25",55,18,NA,NA,NA,NA,1,NA
"5059","q25",55,18,NA,NA,NA,NA,1,NA
